grid_size,area
29.99995080300078,899.9970481824671
29.999950804194043,899.9970482540629
29.99995081554454,899.9970489350915
29.9999508250906,899.9970495078543
29.999950829310663,899.9970497610575
29.999950838769408,899.9970503285814
29.99995084619089,899.9970507738697
29.999950857424977,899.9970514479137
29.99995086342037,899.9970518076367
29.999950872529872,899.997052354206
29.99995087869989,899.9970527244063
29.999950887460148,899.9970532500208
29.999950894910736,899.9970536970554
29.99995090367099,899.9970542226698
29.999950911645442,899.9970547011362
29.999950918775884,899.9970551289621
29.99995092590633,899.997055556788
29.999950935597912,899.997056138282
29.999950943979815,899.9970566411955
29.999950951517715,899.9970570934687
29.999950961354813,899.9970576836936
29.999950967262897,899.997058038178
29.999950975673904,899.9970585428377
29.999950982426,899.9970589479628
29.999950991535503,899.9970594945321
29.999950999189817,899.9970599537901
29.999951008794085,899.9970605300452
29.99995101382905,899.9970608321428
29.999951025266864,899.9970615184103
29.99995103012721,899.9970618100306
29.999951041710535,899.9970625050289
29.99995104625074,899.9970627774408
29.999951054225193,899.9970632559073
29.99995106557569,899.9970639369359
29.99995106703089,899.9970640242478
29.999951080040304,899.9970648048114
29.999951086967023,899.9970652204138
29.99995109584369,899.9970657530132
29.9999511019264,899.9970661179749
29.999951108736703,899.9970665265924
29.99995111880663,899.9970671307872
29.999951127479573,899.997067651163
29.999951132892893,899.9970679759615
29.99995114569858,899.9970687443016
29.99995115067534,899.9970690429066
29.99995115725281,899.9970694375542
29.99995116711901,899.9970700295254
29.99995117404573,899.9970704451279
29.999951181554522,899.9970708956546
29.999951189820013,899.9970713915832
29.999951195087814,899.9970717076508
29.999951208009918,899.9970724829757
29.999951212666538,899.9970727623725
29.999951224861043,899.9970734940416
29.99995123254446,899.997073955046
29.99995123513471,899.9970741104605
29.999951247038176,899.9970748246674
29.999951254343244,899.9970752629708
29.999951262521424,899.9970757536607
29.9999512691571,899.9970761518007
29.999951280158353,899.9970768118749
29.99995128539705,899.9970771261961
29.99995129703858,899.9970778246869
29.999951301142232,899.9970780709054
29.99995131060098,899.9970786384295
29.999951319070195,899.9970791465817
29.999951326375268,899.9970795848851
29.999951330973673,899.9970798607891
29.999951342818935,899.9970805715036
29.999951350444146,899.9970810290156
29.999951356788785,899.9970814096932
29.999951365956495,899.997081959755
29.9999513758518,899.9970825534724
29.99995138050842,899.9970828328692
29.999951393343213,899.9970836029554
29.999951399920683,899.997083997603
29.99995140792424,899.9970844778156
29.999951413919636,899.9970848375388
29.99995142128291,899.9970852793344
29.9999514287626,899.997085728115
29.999951440345924,899.9970864231135
29.9999514446824,899.9970866833016
29.99995145763361,899.997087460373
29.99995146115518,899.9970876716668
29.999951470904964,899.997088256653
29.999951475590688,899.9970885377959
29.999951487465054,899.9970892502567
29.9999514938679,899.997089634427
29.999951501551315,899.9970900954311
29.999950186639502,899.9970112008516
29.999950193828152,899.9970116321697
29.999950200172794,899.9970120128476
29.99995020954423,899.9970125751329
29.99995021542321,899.9970129278711
29.999950226249837,899.9970135774677
29.999950231634052,899.9970139005201
29.999950239579405,899.9970143772405
29.999950250813487,899.9970150512842
29.999950255004443,899.9970153027411
29.999950264026634,899.9970158440717
29.99995027476595,899.9970164884296
29.999950277880068,899.9970166752763
29.99995029019099,899.9970174139305
29.999950297059502,899.9970178260405
29.99995030637273,899.9970183848334
29.999950313415862,899.9970188074205
29.999950321273904,899.9970192789021
29.99995032857897,899.9970197172054
29.999950336524318,899.9970201939256
29.999950346245,899.9970207771655
29.99995035270606,899.9970211648283
29.999950358701454,899.9970215245514
29.999950370284783,899.99702221955
29.99995037593093,899.9970225583183
29.99995038393449,899.9970230385311
29.999950394790222,899.9970236898739
29.999950398602827,899.99702391863
29.999950409866013,899.9970245944199
29.999950416589,899.9970249977987
29.999950424243316,899.9970254570567
29.999950434080414,899.9970260472817
29.999950439697464,899.997026384304
29.999950450698712,899.9970270443778
29.999950456490378,899.9970273918773
29.99995046263129,899.9970277603313
29.99995047264301,899.9970283610337
29.999950481141333,899.9970288709321
29.99995048934862,899.9970293633685
29.999950496479062,899.9970297911943
29.99995050407517,899.99703024696
29.999950514028686,899.99703084417
29.999950521042713,899.997031265011
29.999950526834382,899.9970316125105
29.999950538243084,899.9970322970314
29.99995054141541,899.9970324873707
29.99995055302784,899.9970331841154
29.999950559954556,899.9970335997177
29.999950570490146,899.9970342318521
29.99995057753328,899.9970346544394
29.99995058213169,899.9970349303435
29.999950592405344,899.9970355467618
29.999950601223812,899.997036075869
29.99995060861619,899.9970365194108
29.99995061565932,899.997036941998
29.999950624157645,899.9970374518966
29.999950630676906,899.9970378430518
29.999950639961035,899.9970384000985
29.999950645112417,899.997038709181
29.999950654745785,899.9970392871821
29.999950661905334,899.9970397167542
29.999950672673755,899.9970403628585
29.999950677796036,899.9970406701948
29.999950688564457,899.997041316299
29.999950696626225,899.9970418000042
29.999950703261902,899.9970421981443
29.99995070975206,899.9970425875532
29.99995072049138,899.9970432319112
29.999950728174795,899.9970436929154
29.999950736120145,899.9970441696355
29.999950740776764,899.9970444490323
29.999950751894428,899.997045116091
29.999950760654684,899.9970456417057
29.99995076437998,899.9970458652231
29.9999507751193,899.997046509581
29.999950783646728,899.9970470212259
29.999950787983202,899.9970472814139
29.999950799129977,899.9970479502192
29.999950806609665,899.9970483989998
29.999950816708697,899.9970490049408
29.99995082267499,899.9970493629178
29.99995083146435,899.9970498902785
29.999950839467903,899.997050370491
29.999950846802076,899.9970508105406
29.999950855445917,899.9970513291703
29.999950865079292,899.9970519071717
29.999950869503078,899.9970521725985
29.999950879660318,899.9970527820319
29.999950885364676,899.9970531242928
29.999950896627862,899.9970538000828
29.999950901255374,899.9970540777332
29.999950913187952,899.9970547936866
29.999950919649006,899.9970551813493
29.99995092578992,899.9970555498035
29.999950935394185,899.9970561260584
29.99995094205897,899.9970565259448
29.999950950411773,899.9970570271123
29.99995096024887,899.9970576173372
29.99995096551667,899.9970579334046
29.999950975790327,899.9970585498229
29.99995098431775,899.9970590614676
29.999950989119892,899.9970593495955
29.999950997647318,899.9970598612402
29.999951005941913,899.9970603589152
29.999951013217874,899.9970607954722
29.999951021483366,899.9970612914008
29.999951032048063,899.9970619252816
29.9999510391494,899.9970623513611
29.99995104450451,899.9970626726673
29.99995105341029,899.9970632070131
29.999951065430174,899.997063928205
29.99995106537197,899.9970639247128
29.999951079370913,899.997064764648
29.999951086239424,899.997065176758
29.9999510951161,899.9970657093576
29.999951102130122,899.9970661301984
29.99995110798,899.9970664811904
29.999951118748424,899.9970671272947
29.999951127741507,899.997067666879
29.999951133242142,899.9970679969165
29.99995114462174,899.9970686796912
29.99995114892911,899.9970689381331
29.9999511571655,899.9970694323157
29.999951165285474,899.9970699195133
29.999951172794265,899.9970703700401
29.99995118458132,899.9970710772623
29.999951191217,899.9970714754024
29.99995119750343,899.9970718525876
29.999951206176377,899.9970723729634
29.999951212171773,899.9970727326865
29.9999512237551,899.9970734276851
29.999951229459455,899.9970737699459
29.99995124034429,899.997074423035
29.999951244360627,899.9970746640147
29.999951254808902,899.9970752909103
29.999951262579632,899.9970757571533
29.999951270524985,899.9970762338736
29.999951277335285,899.9970766424909
29.999951284291104,899.9970770598395
29.999951295437874,899.9970777286446
29.9999512978535,899.9970778735819
29.999951307807013,899.9970784707916
29.999951318895576,899.9970791361044
29.99995132646258,899.9970795901238
29.999951334931797,899.9970800982762
29.999951342644316,899.9970805610265
29.99995135184113,899.9970811128345
29.999951356817892,899.9970814114396
29.99995136173644,899.9970817065521
29.99995137148623,899.9970822915385
29.999951382603893,899.9970829585973
29.999951387726178,899.9970832659337
29.999951398087145,899.9970838875907
29.999951405013864,899.9970843031932
29.999951415403935,899.9970849265965
29.999951420176966,899.997085212978
29.99995143135284,899.9970858835293
29.999951438832532,899.9970863323101
29.99995144631222,899.9970867810907
29.999951452860586,899.9970871739919
29.99995145946716,899.9970875703857
29.99995147212733,899.9970883299947
29.999951476638426,899.9970886006602
29.999951485485994,899.9970891315133
29.999951493169412,899.9970895925176
29.999951500241647,899.997090016851
29.999950183438084,899.9970110087667
29.999950193653532,899.9970116216925
29.999950201220535,899.9970120757121
29.999950211028526,899.9970126641906
29.999950215306797,899.9970129208864
29.999950226337152,899.9970135827066
29.99995023314745,899.9970139913239
29.999950237833172,899.9970142724667
29.99995024880532,899.9970149307944
29.99995025526638,899.9970153184574
29.999950265394517,899.9970159261445
29.999950275144304,899.9970165111308
29.99995027755993,899.9970166560681
29.99995028934698,899.9970173632901
29.999950295400584,899.9970177265056
29.999950305266786,899.9970183184766
29.999950311611425,899.9970186991545
29.999950319003805,899.9970191426966
29.999950326541704,899.9970195949697
29.99995033757206,899.9970202567899
29.999950344731605,899.997020686362
29.99995035253144,899.9970211543512
29.999950359690985,899.9970215839232
29.99995036789827,899.9970220763594
29.999950375407064,899.9970225268863
29.999950382246467,899.99702293725
29.99995039249102,899.997023551922
29.999950398515516,899.9970239133913
29.999950410302574,899.9970246206135
29.999950415366644,899.9970249244573
29.9999504256403,899.9970255408756
29.99995043044244,899.9970258290034
29.999950439202692,899.9970263546179
29.999950450087532,899.9970270077072
29.999950457887365,899.9970274756963
29.99995046289323,899.9970277760478
29.999950473021368,899.9970283837349
29.999950478056334,899.9970286858324
29.99995048885386,899.9970293336828
29.999950495809678,899.9970297510314
29.999950503434885,899.997030208543
29.99995050986684,899.9970305944595
29.99995051912186,899.9970311497599
29.999950524680695,899.9970314832894
29.999950537544592,899.9970322551221
29.999950541124374,899.9970324699086
29.99995055355171,899.9970332155476
29.999950558877718,899.9970335351074
29.999950567317832,899.9970340415134
29.99995057258563,899.9970343575808
29.999950583121223,899.9970349897154
29.99995059164865,899.9970355013602
29.999950599564894,899.997035976334
29.999950606928167,899.9970364181297
29.99995061464069,899.9970368808802
29.999950624390475,899.9970374658665
29.999950631957475,899.9970379198858
29.999950638534948,899.9970383145334
29.999950647091477,899.9970388279244
29.999950656259188,899.9970393779861
29.999950659664343,899.997039582295
29.99995067177154,899.9970403087257
29.999950682336237,899.9970409426064
29.99995068521752,899.9970411154831
29.99995069287183,899.9970415747412
29.9999507047753,899.9970422889481
29.999950710013998,899.9970426032693
29.999950718686943,899.9970431236452
29.9999507266905,899.997043603858
29.99995073562538,899.9970441399498
29.99995074080587,899.9970444507786
29.99995075431005,899.9970452610281
29.99995076010172,899.9970456085276
29.999950766795603,899.9970460101601
29.999950775352133,899.997046523551
29.999950783995974,899.9970470421806
29.9999507902242,899.9970474158736
29.999950799217288,899.9970479554579
29.999950807162637,899.9970484321782
29.999950815922894,899.9970489577927
29.999950820463095,899.9970492302044
29.999950831784492,899.997049909487
29.999950840893998,899.9970504560564
29.99995084453198,899.997050674335
29.999950853816106,899.9970512313816
29.99995086391514,899.9970518373226
29.999950869153835,899.9970521516439
29.99995088003867,899.997052804733
29.999950883210996,899.9970529950722
29.999950897500977,899.9970538524697
29.999950901779247,899.9970541091654
29.999950909346243,899.9970545631845
29.999950917204284,899.9970550346662
29.99995092683766,899.9970556126676
29.999950934753908,899.9970560876418
29.99995094351416,899.9970566132562
29.999950950120734,899.9970570096499
29.999950958589952,899.9970575178022
29.99995096490549,899.9970578967338
29.99995097570302,899.9970585445844
29.999950983153603,899.9970589916188
29.99995099025494,899.9970594176984
29.99995099942265,899.99705996776
29.99995100567998,899.9970603431991
29.999951014469342,899.9970608705601
29.999951023957195,899.9970614398303
29.999951027711592,899.9970616650938
29.99995103644275,899.9970621889624
29.99995104598881,899.997062761725
29.999951053846846,899.9970632332065
29.99995106394588,899.9970638391475
29.99995107104722,899.9970642652272
29.999951078439597,899.9970647087691
29.999951084638717,899.9970650807156
29.999951093340766,899.9970656028379
29.999951104545747,899.9970662751356
29.999951109027744,899.997066544055
29.99995111988347,899.9970671953974
29.999951123987117,899.9970674416159
29.999951130651898,899.9970678415021
29.99995114302103,899.9970685836488
29.999951149598505,899.9970689782966
29.999951158766216,899.9970695283585
29.999951168224964,899.9970700958825
29.99995117392932,899.997070438143
29.999951183970143,899.9970710405917
29.99995118746261,899.9970712501392
29.999951198580277,899.9970719171981
29.9999512063219,899.9970723816948
29.99995121307399,899.9970727868197
29.99995122215439,899.9970733316427
29.999951228382617,899.9970737053357
29.999951236095136,899.9970741680861
29.99995124511733,899.9970747094169
29.99995125338282,899.9970752053455
29.999951263045297,899.9970757850931
29.99995127043767,899.9970762286348
29.999951276025612,899.9970765639107
29.999951283068746,899.9970769864981
29.99995129340061,899.997077606409
29.999951300385536,899.9970780255038
29.999951311153954,899.9970786716078
29.999951319448552,899.9970791692829
29.999951322358935,899.9970793439057
29.999951332341553,899.9970799428618
29.999951339559313,899.9970803759265
29.999951351171745,899.9970810726713
29.999951356294027,899.9970813800078
29.999951367993766,899.997082081991
29.999951371398918,899.9970822862999
29.999951385252345,899.9970831175041
29.99995138630009,899.9970831803687
29.999951398814737,899.9970839312464
29.999951404373576,899.9970842647762
29.999951413977843,899.9970848410312
29.999951417528518,899.9970850540712
29.99995143039241,899.9970858259037
29.99995143429233,899.9970860598985
29.999951445468206,899.99708673045
29.999951452685963,899.9970871635146
29.999951460922354,899.9970876576972
29.99995146840204,899.9970881064776
29.999951477831683,899.9970886722555
29.999951484263637,899.997089058172
29.999951493111205,899.9970895890251
29.999951498844666,899.9970899330323
29.99995018288511,899.9970109755884
29.999950192460275,899.9970115500973
29.9999501986885,899.9970119237902
29.99995020814725,899.9970124913142
29.999950217023923,899.9970130239137
29.999950223106627,899.9970133888753
29.999950230644526,899.9970138411485
29.999950239142848,899.997014351047
29.99995025008589,899.9970150076286
29.999950253607462,899.9970152189223
29.99995026321173,899.9970157951776
29.999950272903313,899.9970163766716
29.999950276599506,899.9970165984428
29.999950288357454,899.9970173039185
29.999950293799877,899.9970176304632
29.999950305033963,899.9970183045073
29.9999503136778,899.9970188231368
29.999950317606825,899.9970190588778
29.999950327996896,899.997019682281
29.999950334399742,899.9970200664511
29.999950342519714,899.9970205536488
29.99995035401573,899.9970212434087
29.99995035782834,899.9970214721648
29.999950368771387,899.9970221287465
29.999950376338383,899.9970225827656
29.99995038378897,899.9970230298
29.999950390133613,899.9970234104778
29.999950397758816,899.9970238679894
29.99995040762502,899.9970244599606
29.999950415221125,899.9970249157261
29.999950422904544,899.9970253767306
29.999950430617062,899.9970258394808
29.999950437427366,899.9970262480983
29.99995044883607,899.9970269326195
29.99995045419118,899.9970272539256
29.999950458993318,899.9970275420535
29.99995047112962,899.9970282702302
29.99995047924959,899.9970287574279
29.999950486525552,899.9970291939846
29.999950496362654,899.9970297842098
29.999950501048378,899.9970300653528
29.999950512515287,899.9970307533663
29.999950519209175,899.9970311549989
29.99995052709632,899.9970316282268
29.999950533586475,899.9970320176354
29.999950540833336,899.9970324524463
29.999950550728638,899.9970330461636
29.99995055844116,899.997033508914
29.999950567463355,899.9970340502448
29.99995057599078,899.9970345618896
29.99995058082202,899.9970348517635
29.999950591823268,899.9970355118373
29.99995059892461,899.9970359379171
29.999950607713973,899.9970364652779
29.99995061600857,899.997036962953
29.999950622731557,899.9970373663316
29.999950628843372,899.9970377330397
29.999950638505844,899.9970383127873
29.999950646451197,899.9970387895075
29.999950655065934,899.997039306391
29.999950661614303,899.9970396992924
29.999950669705168,899.9970401847436
29.999950680269865,899.9970408186243
29.99995068495559,899.9970410997673
29.99995069505462,899.9970417057082
29.999950700846288,899.9970420532077
29.9999507115274,899.9970426940733
29.999950719530954,899.9970431742859
29.999950725875593,899.9970435549635
29.999950736003736,899.997044162651
29.999950740980495,899.9970444612561
29.99995075006089,899.9970450060789
29.999950758792046,899.9970455299474
29.999950767173953,899.9970460328611
29.999950775293925,899.9970465200587
29.999950782220644,899.997046935661
29.99995079109732,899.9970474682606
29.99995079912998,899.9970479502194
29.99995080649325,899.997048392015
29.99995081534082,899.9970489228683
29.99995082130711,899.9970492808452
29.999950828990524,899.9970497418493
29.999950838740315,899.9970503268357
29.999950844299153,899.9970506603655
29.999950856464555,899.9970513902883
29.999950863333062,899.9970518023981
29.99995086720388,899.9970520346467
29.99995087608055,899.9970525672462
29.999950884287834,899.9970530596825
29.99995089479432,899.9970536900705
29.99995090495156,899.997054299504
29.99995090882238,899.9970545317528
29.999950919328867,899.9970551621409
29.99995092549888,899.9970555323412
29.999950935656123,899.9970561417747
29.99995094252463,899.9970565538845
29.999950948927484,899.997056938055
29.999950958793686,899.9970575300262
29.999950966360686,899.9970579840455
29.999950972763532,899.9970583682157
29.999950982717046,899.9970589654254
29.999950987752015,899.9970592675231
29.99995099869506,899.9970599241046
29.999951003497195,899.9970602122323
29.99995101231566,899.9970607413394
29.999951022502003,899.997061352519
29.999951026954896,899.9970616196922
29.999951037781525,899.9970622692888
29.99995104770593,899.9970628647523
29.999951050616325,899.9970630393755
29.99995106144295,899.997063688972
29.999951067030892,899.997064024248
29.99995107823587,899.9970646965455
29.999951082688764,899.9970649637188
29.999951094912376,899.9970656971343
29.99995110090777,899.9970660568572
29.999951107281515,899.9970664392813
29.999951119621542,899.9970671796817
29.999951125675146,899.9970675428974
29.999951132485446,899.9970679515147
29.99995114214792,899.9970685312624
29.999951148288833,899.9970688997164
29.99995115472078,899.9970692856327
29.99995116636232,899.9970699841238
29.999951171077146,899.997070267013
29.999951179750088,899.9970707873888
29.99995118949988,899.9970713723752
29.999951197416124,899.9970718473492
29.99995120495402,899.9970722996221
29.99995121129866,899.9970726803
29.999951223434962,899.9970734084769
29.999951229343047,899.9970737629613
29.999951237346604,899.997074243174
29.999951245088223,899.9970747076704
29.999951248144136,899.9970748910248
29.99995126321992,899.9970757955705
29.99995126933173,899.9970761622786
29.999951276229346,899.9970765761348
29.999951285018707,899.9970771034955
29.999951292585703,899.9970775575146
29.999951297213215,899.9970778351649
29.999951310775604,899.9970786489068
29.999951315985196,899.997078961482
29.99995132564767,899.9970795412296
29.99995132847075,899.9970797106139
29.999951340112286,899.9970804091049
29.999951349047166,899.9970809451969
29.9999513553627,899.9970813241284
29.99995136837212,899.9970821046921
29.999951369798215,899.9970821902577
29.999951383156873,899.997082991776
29.999951387464247,899.9970832502179
29.999951395467804,899.9970837304305
29.999951405566836,899.9970843363716
29.999951411445817,899.9970846891099
29.99995141979862,899.9970851902773
29.99995142858798,899.997085717638
29.999951433739366,899.9970860267206
29.999951446195805,899.9970867741058
29.99995145361729,899.9970872193941
29.99995145993282,899.9970875983254
29.999951467761758,899.9970880680607
29.999951475008615,899.9970885028716
29.999951484263637,899.997089058172
29.999951492587336,899.9970895575932
29.999951497855136,899.9970898736606
29.999950184398514,899.9970110663924
29.999950191237918,899.9970114767559
29.9999501986594,899.9970119220441
29.999950206546536,899.9970123952717
29.999950214957554,899.9970128999317
29.999950220778327,899.9970132491776
29.999950231837786,899.997013912744
29.99995023815332,899.9970142916754
29.999950247903108,899.9970148766618
29.999950254247747,899.9970152573395
29.999950261494607,899.9970156921503
29.99995027115708,899.9970162718978
29.99995027779276,899.997016670038
29.999950289143257,899.9970173510667
29.999950296128187,899.9970177701616
29.999950303928014,899.9970182381505
29.99995031204799,899.9970187253482
29.99995031810159,899.9970190885638
29.999950328986426,899.9970197416528
29.99995033466168,899.9970200821674
29.99995034147198,899.9970204907847
29.99995035209488,899.9970211281577
29.99995035727537,899.9970214389866
29.99995036708336,899.9970220274652
29.999950375960037,899.9970225600648
29.999950380063684,899.9970228062832
29.999950391355974,899.9970234838194
29.99995039880656,899.9970239308539
29.999950409574982,899.9970245769582
29.99995041455174,899.997024875563
29.99995041967402,899.9970251828994
29.999950431228246,899.9970258761518
29.999950437485573,899.9970262515909
29.99995044572196,899.9970267457733
29.999950454016556,899.9970272434482
29.99995046394097,899.9970278389119
29.999950470343816,899.9970282230821
29.999950477183223,899.9970286334459
29.99995048806806,899.997029286535
29.999950494616424,899.9970296794363
29.99995050163045,899.9970301002772
29.999950512951845,899.9970307795597
29.999950516444315,899.9970309891074
29.99995052613589,899.9970315706012
29.99995053504167,899.997032104947
29.999950542841503,899.9970325729362
29.999950550524918,899.9970330339403
29.999950559896355,899.9970335962257
29.999950565309675,899.9970339210242
29.99995057584526,899.9970345531584
29.99995057965787,899.9970347819146
29.99995059223073,899.9970355362848
29.99995059997235,899.9970360007815
29.9999506056185,899.9970363395498
29.999950612923566,899.997036777853
29.999950619908493,899.997037196948
29.999950630385875,899.9970378255898
29.999950640164766,899.9970384123222
29.999950645665397,899.9970387423596
29.999950653872677,899.9970392347957
29.999950660013592,899.99703960325
29.999950670869325,899.9970402545928
29.999950677446797,899.9970406492405
29.999950686090635,899.9970411678701
29.999950695607595,899.9970417388865
29.999950700060484,899.9970420060596
29.999950710596075,899.9970426381939
29.999950718046662,899.9970430852284
29.99995072474055,899.997043486861
29.999950734490334,899.9970440718471
29.999950739408888,899.9970443669598
29.999950750613863,899.9970450392573
29.999950758209966,899.9970454950228
29.999950763972535,899.9970458407763
29.99995077325666,899.9970463978229
29.999950780881864,899.9970468553345
29.99995078649891,899.9970471923566
29.999950797703892,899.9970478646544
29.99995080477613,899.997048288988
29.999950815399032,899.997048926361
29.999950821423532,899.9970492878304
29.99995082901963,899.9970497435958
29.999950836150074,899.9970501714215
29.999950844590188,899.9970506778276
29.999950855766066,899.997051348379
29.99995086470095,899.9970518844711
29.999950869735915,899.9970521865687
29.999950878030507,899.9970526842435
29.999950884055007,899.9970530457127
29.999950893892102,899.9970536359376
29.999950900382263,899.9970540253466
29.999950903816522,899.9970542314018
29.999950918019195,899.9970550835608
29.999950924596664,899.9970554782083
29.999950933531547,899.9970560143003
29.999950940778405,899.9970564491111
29.999950947355874,899.9970568437586
29.999950956814622,899.9970574112826
29.999950964556245,899.9970578757791
29.99995096973673,899.9970581866078
29.999950981174543,899.9970588728753
29.999950986471447,899.9970591906892
29.99995100274049,899.9970601668301
29.99995100594192,899.9970603589155
29.9999510149059,899.9970608967535
29.999951023084083,899.9970613874436
29.999951029079476,899.9970617471668
29.999951036879306,899.9970622151557
29.999951047094754,899.9970628280817
29.999951050936467,899.997063058584
29.99995106438244,899.997063865341
29.999951067205515,899.9970640347253
29.99995107960375,899.9970647786183
29.999951080535084,899.9970648344981
29.99995109403926,899.9970656447474
29.999951100121965,899.9970660097092
29.999951109406094,899.9970665667558
29.999951115867148,899.9970669544186
29.99995112579156,899.9970675498823
29.99995113350408,899.9970680126327
29.999951142526267,899.9970685539631
29.99995114817242,899.9970688927317
29.99995115626329,899.9970693781831
29.999951166158596,899.9970699719004
29.99995117186295,899.9970703141612
29.999951181496325,899.9970708921627
29.999951189732712,899.9970713863452
29.999951195349755,899.9970717233673
29.99995120652563,899.9970723939186
29.999951208039036,899.9970724847228
29.999951221979774,899.9970733211658
29.99995122908111,899.9970737472452
29.999951235396647,899.9970741261768
29.999951243749457,899.9970746273445
29.999951252888064,899.99707517566
29.99995126083341,899.9970756523801
29.99995126968098,899.9970761832335
29.999951275821893,899.9970765516875
29.999951282079216,899.9970769271265
29.99995129421552,899.9970776553034
29.999951298581102,899.997077917238
29.99995131007712,899.9970786069978
29.999951316945626,899.9970790191076
29.99995132448352,899.9970794713805
29.999951330391607,899.9970798258651
29.99995133990856,899.9970803968814
29.999951350094904,899.9970810080611
29.999951357545488,899.9970814550954
29.999951362464042,899.9970817502082
29.99995137008925,899.9970822077199
29.99995138146885,899.9970828904949
29.999951388599296,899.9970833183208
29.999951394740208,899.997083686775
29.99995140405344,899.997084245568
29.999951407866046,899.9970844743239
29.999951421050085,899.997085265365
29.99995142783128,899.9970856722362
29.99995143589305,899.9970861559414
29.999951443576464,899.9970866169455
29.99995145271507,899.997087165261
29.99995145943806,899.9970875686397
29.999951467208785,899.9970880348826
29.99995147387357,899.9970884347689
29.999951484001706,899.9970890424561
29.999951492994793,899.9970895820404
29.99995149826259,899.9970898981078
29.999950181750066,899.9970109074859
29.99995019138344,899.9970114854873
29.999950200260113,899.9970120180867
29.99995020803084,899.9970124843296
29.999950211901655,899.9970127165782
29.999950223514087,899.9970134133229
29.99995023177958,899.9970139092516
29.99995023981224,899.9970143912105
29.999950247844904,899.9970148731695
29.999950255295488,899.9970153202039
29.999950262571453,899.9970157567609
29.999950273136147,899.9970163906415
29.999950279538993,899.9970167748118
29.999950288270146,899.99701729868
29.99995029269393,899.9970175641067
29.999950303054902,899.9970181857639
29.999950307507795,899.997018452937
29.9999503196732,899.9970191828601
29.999950325901423,899.9970195565529
29.99995033259531,899.9970199581854
29.9999503446734,899.9970206828698
29.999950351862058,899.9970211141883
29.99995035803207,899.9970214843886
29.999950364405816,899.9970218668126
29.999950375232444,899.9970225164093
29.999950382595717,899.997022958205
29.99995039179253,899.9970235100129
29.99995039519769,899.9970237143219
29.999950407770548,899.9970244686922
29.999950413474902,899.997024810953
29.999950422293367,899.99702534006
29.9999504316357,899.997025900599
29.99995043655425,899.9970261957117
29.999950447148052,899.9970268313386
29.99995045523892,899.9970273167899
29.999950459691814,899.997027583963
29.999950470227407,899.9970282160975
29.999950476426523,899.997028588044
29.999950487194944,899.9970292341482
29.999950496246242,899.9970297772252
29.99995050326027,899.9970301980661
29.999950508586277,899.9970305176261
29.9999505170846,899.9970310275246
29.999950525612025,899.9970315391693
29.99995053521629,899.9970321154242
29.99995054016395,899.9970324122833
29.999950548545854,899.9970329151968
29.999950556462103,899.9970333901708
29.99995056711411,899.99703402929
29.999950572731155,899.9970343663124
29.999950581433207,899.9970348884347
